,event_id,home_team_name,away_team_name,event_timezone,event_open_date,event_country_code,event_market_count,competition_name,competition_id,betname,market_name,market_id,market_total_matched,odd,real_odd,odd_type,odd_size,selection_id
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,back,1100.76,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.17,1.16,back,108.8,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,back,1100.76,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.17,1.16,back,108.8,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,back,1100.76,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.17,1.16,back,108.8,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,back,1100.76,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.11,1.1,back,1756.83,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.12,1.11,back,365.73,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,2.4,2.33,back,1.2,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,2.51,2.43,back,71.25,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,2.53,2.45,back,141.04,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,2.35,2.28,back,62.11,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,3.17,3.06,back,81.57,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,4.06,3.91,back,70.54,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,4.62,4.44,back,51.93,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,5.85,5.61,back,125.07,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,4.56,4.38,back,32.37,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,9.37,8.95,back,76.14,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,13.09,12.49,back,82.32,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,4.88,4.69,back,26.31,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.45,9.98,back,68.31,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,14.54,13.86,back,74.09,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,11.5,10.97,back,62.07,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.79,6.5,back,66.3,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,16.0,15.25,back,65.61,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.18,1.17,lay,24.3,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.24,1.23,lay,117.23,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.11,1.1,lay,643.11,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.26,1.25,lay,101.89,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.12,1.11,lay,637.37,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.2,1.19,lay,137.06,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.21,1.2,lay,473.36,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.28,1.27,lay,188.05,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.32,1.3,lay,72.68,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.33,1.31,lay,252.03,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.46,1.44,lay,100.25,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.64,1.61,lay,72.68,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.66,1.63,lay,251.72,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,1.72,1.68,lay,1.67,3123855
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,57.0,54.2,lay,65.24,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,399.0,379.1,lay,0.93,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,29.0,27.6,lay,65.24,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,200.0,190.05,lay,0.93,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,27.19,25.88,lay,70.89,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,184.54,175.36,lay,1.01,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,25.58,24.35,lay,77.43,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,170.5,162.03,lay,1.1,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.07,9.62,lay,238.82,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,25.98,24.73,lay,60.89,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,21.0,20.0,lay,93.11,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,6.56,6.28,lay,198.45,14130732
16679,31451611,FK Spartaks,FK Riga,GMT,2022-05-14T13:00:00.000Z,LV,24,Latvian Virsliga,12216976,N/A,Asian Handicap,1.199096714,0.0,10.11,9.65,lay,104.84,14130732
